"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","1","...","All industry total",2697,2798,2873,2971,3085,3168,3389,3492,3611,3568,3662,3769,3836
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","2","..."," Private industries",2024,2091,2127,2184,2281,2322,2479,2528,2640,2577,2639,2700,2761
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting","(D)","(D)","(D)",17,"(D)",3,5,5,17,2,7,2,2
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","4","111-112","   Farms","(L)","(L)","(L)",15,3,"(L)",3,4,15,"(L)",6,"(L)","(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities","(D)","(D)","(D)",3,"(D)",3,3,1,1,2,2,2,"(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","6","21","  Mining","(D)","(D)","(D)",5,"(D)",7,6,9,5,7,10,10,10
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","7","211","   Oil and gas extraction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","9","213","   Support activities for mining","(L)","(D)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1,2,"(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","10","22","  Utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)",60,70,71,"(D)","(D)","(D)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","11","23","  Construction",117,131,143,154,168,163,147,138,128,126,143,141,129
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","12","31-33","  Manufacturing",259,321,326,333,361,358,393,353,374,352,349,351,392
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","13","...","   Durable goods manufacturing",131,140,152,148,149,117,126,109,89,88,93,97,107
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","14","321","    Wood products manufacturing","(L)","(L)","(L)","(L)","(D)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","15","327","    Nonmetallic mineral products manufacturing",4,7,"(D)","(D)",5,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","16","331","    Primary metals manufacturing",13,11,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","17","332","    Fabricated metal products",25,24,28,29,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"29940","Lawrence, KS (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","18","333","    Machinery manufacturing",7,8,9,15,16,19,19,14,12,10,12,14,"(NA)"
