"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","1","...","All industry total",17331,18020,19796,20880,22179,23756,24306,24876,24802,26051,26530,28338,29411
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","2","..."," Private industries",13703,14329,15964,16891,18084,19661,20101,20537,20383,21684,22209,23996,25084
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting","(D)","(D)","(D)","(D)",11,13,"(D)","(D)",17,9,11,"(D)",14
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","4","111-112","   Farms",4,6,7,10,8,9,8,7,4,4,5,5,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities","(D)","(D)","(D)","(D)",3,4,"(D)","(D)",13,5,6,"(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","6","21","  Mining","(D)","(D)","(D)","(D)",6,6,"(D)","(D)",6,5,5,"(D)",5
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","7","211","   Oil and gas extraction","(L)","(L)","(L)","(D)","(L)","(L)","(L)","(L)","(D)","(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","8","212","   Mining, except oil and gas","(L)",1,1,1,"(D)","(D)",1,3,3,"(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1,"(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","10","22","  Utilities",260,250,254,288,282,284,"(D)",213,259,349,316,313,318
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","11","23","  Construction",532,521,557,614,655,672,682,638,630,593,582,585,591
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","12","31-33","  Manufacturing",1148,802,826,866,872,1267,1225,1329,1242,1833,1797,1971,2173
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","13","...","   Durable goods manufacturing",463,328,351,385,392,393,443,497,432,485,499,508,452
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","14","321","    Wood products manufacturing",15,15,15,16,17,16,14,15,12,"(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","15","327","    Nonmetallic mineral products manufacturing",52,18,17,16,16,13,17,27,25,27,24,21,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","16","331","    Primary metals manufacturing",28,"(D)","(D)","(D)","(D)","(D)",2,4,"(D)","(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","17","332","    Fabricated metal products",40,40,40,36,41,51,48,43,39,40,41,38,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","18","333","    Machinery manufacturing",95,93,93,110,118,115,117,116,97,126,129,129,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","19","334","    Computer and electronic products manufacturing",150,77,97,106,119,107,137,161,125,182,202,221,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","20","335","    Electrical equipment, appliance, and components manufacturing",25,27,26,19,19,28,35,37,31,33,19,18,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","22","3364-3366, 3369","    Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","23","337","    Furniture and related products manufacturing",4,4,3,4,4,4,5,5,4,4,4,3,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","24","339","    Miscellaneous manufacturing",35,34,37,58,39,40,49,65,81,31,25,21,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","25","...","   Nondurable goods manufacturing",685,474,475,480,480,873,782,832,810,1348,1297,1463,1721
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","26","311-312","    Food and beverage and tobacco products manufacturing","(D)",89,86,56,36,31,"(D)","(D)","(D)","(D)",31,"(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","27","313-314","    Textile mills and textile product mills","(D)",9,7,12,"(D)",11,"(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","28","315-316","    Apparel and leather and allied products manufacturing",10,"(D)","(D)","(D)",6,"(D)","(D)","(D)","(D)","(D)",4,"(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","29","322","    Paper products manufacturing",35,31,30,29,26,28,24,20,21,22,29,28,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","30","323","    Printing and related support activities",94,82,67,51,58,65,70,94,61,66,71,75,"(NA)"
