"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","1","...","All industry total",20504,22482,24209,25888,27264,29096,30147,30646,30782,31606,33835,34729,37045
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","2","..."," Private industries",16677,18330,19851,21309,22521,24114,24769,24944,25103,25825,28013,28960,31263
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting",1628,1957,2571,2865,2717,2917,2873,2690,2844,3245,4171,4323,5680
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","4","111-112","   Farms",948,1255,1856,2120,1967,1971,1890,1699,1863,2165,2943,3009,"(NA)"
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities",680,702,714,745,750,946,984,991,981,1080,1228,1314,"(NA)"
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","6","21","  Mining",46,42,38,45,59,71,90,115,139,108,137,164,145
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","7","211","   Oil and gas extraction","(D)","(D)","(D)",35,48,"(D)","(D)","(D)","(D)","(D)",108,"(D)","(NA)"
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","8","212","   Mining, except oil and gas","(D)","(D)","(L)","(L)",1,1,1,"(D)","(D)","(D)","(D)","(D)","(NA)"
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","9","213","   Support activities for mining",13,9,"(D)",9,10,"(D)","(D)",7,4,"(D)","(D)","(D)","(NA)"
"23420","Fresno, CA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","10","22","  Utilities",269,425,468,468,449,531,675,742,827,912,953,868,977
