"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","1","...","All industry total",5655,5715,6126,6788,7376,7855,8234,8885,8454,9122,9976,10481,10876
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","2","..."," Private industries",5070,5087,5469,6106,6655,7116,7472,8082,7607,8228,9091,9579,9962
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting",62,72,66,68,62,67,58,56,57,50,41,48,59
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","4","111-112","   Farms",47,56,48,49,47,48,39,36,40,31,24,28,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities",15,16,18,19,15,19,19,20,17,19,17,19,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","6","21","  Mining",499,349,499,667,908,1076,1223,1589,1236,1576,2325,2528,2725
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","7","211","   Oil and gas extraction",411,313,"(D)","(D)",766,836,963,1323,1077,1375,2067,2241,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","8","212","   Mining, except oil and gas",5,"(D)","(D)","(D)",6,11,10,11,16,20,23,31,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","9","213","   Support activities for mining",83,"(D)",34,122,135,229,251,255,143,181,235,256,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","10","22","  Utilities",63,58,67,73,80,76,66,63,83,89,88,104,111
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","11","23","  Construction",216,219,242,262,283,310,324,333,324,322,317,320,352
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","12","31-33","  Manufacturing",857,810,809,1112,1102,1150,1226,1145,893,976,1032,1001,961
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","13","...","   Durable goods manufacturing",490,444,444,656,653,708,738,780,564,608,637,644,602
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","14","321","    Wood products manufacturing",11,11,13,12,11,10,9,10,11,9,9,9,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","15","327","    Nonmetallic mineral products manufacturing",25,31,30,29,32,31,30,27,21,21,20,20,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","16","331","    Primary metals manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","17","332","    Fabricated metal products",41,37,37,42,43,43,51,52,48,47,58,67,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","18","333","    Machinery manufacturing",266,211,235,379,410,450,500,535,377,425,406,403,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","19","334","    Computer and electronic products manufacturing","(D)","(D)",4,5,3,3,"(D)",2,1,"(D)",1,"(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","20","335","    Electrical equipment, appliance, and components manufacturing","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","22","3364-3366, 3369","    Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","23","337","    Furniture and related products manufacturing",4,5,5,5,5,7,5,4,4,4,3,4,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","24","339","    Miscellaneous manufacturing",27,31,27,34,34,31,34,29,27,26,25,27,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","25","...","   Nondurable goods manufacturing",367,367,365,457,449,442,488,365,329,368,395,356,359
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","26","311-312","    Food and beverage and tobacco products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","27","313-314","    Textile mills and textile product mills","(D)",9,7,"(D)","(D)","(D)","(D)",4,4,4,"(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","28","315-316","    Apparel and leather and allied products manufacturing","(D)","(D)","(D)","(L)","(D)","(L)","(D)","(D)","(D)","(D)","(L)","(L)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","29","322","    Paper products manufacturing",29,27,25,28,28,29,25,24,29,26,26,25,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","30","323","    Printing and related support activities",7,7,7,7,8,9,9,8,7,14,14,7,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","31","324","    Petroleum and coal products manufacturing",74,81,101,165,142,143,178,102,131,151,192,175,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","32","325","    Chemical products manufacturing",8,9,12,18,23,36,37,41,57,77,66,57,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","33","326","    Plastics and rubber products manufacturing",204,192,172,176,187,158,178,125,30,26,23,22,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","34","42","  Wholesale trade",252,319,321,305,331,365,374,409,414,431,438,476,520
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","35","44-45","  Retail trade",741,721,750,677,720,770,792,740,726,762,800,835,873
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","36","48-49","  Transportation and warehousing",103,99,104,221,243,244,231,360,330,345,348,359,375
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","37","481","   Air transportation","(D)",1,2,2,2,2,2,"(D)",2,2,2,"(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","38","482","   Rail transportation",22,23,21,22,23,25,25,28,24,25,29,31,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","39","483","   Water transportation","(L)","(D)","(D)","(D)","(L)","(L)",1,"(L)","(L)","(L)","(L)","(L)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","40","484","   Truck transportation",33,35,41,57,60,53,55,57,50,50,49,50,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","41","485","   Transit and ground passenger transportation",2,2,2,2,3,3,3,2,1,1,"(D)",1,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","42","486","   Pipeline transportation","(D)","(D)","(D)",12,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","43","487-488, 492","   Other transportation and support activities",27,24,24,25,28,29,28,28,27,"(D)","(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","44","493","   Warehousing and storage",2,2,3,"(D)","(D)","(D)","(D)",220,"(D)","(D)","(D)","(D)","(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","45","51","  Information",280,224,244,280,299,303,303,326,324,312,312,398,339
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","46","511","   Publishing industries, except Internet (includes software)",21,21,27,35,32,27,33,35,33,17,16,29,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","47","512","   Motion picture and sound recording industries",9,4,4,6,6,9,11,7,8,9,9,9,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","48","515, 517","   Broadcasting and telecommunications",248,196,210,234,257,263,256,282,279,283,285,358,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","49","518, 519","   Data processing, internet publishing, and other information services",3,3,3,4,4,4,3,3,3,3,2,3,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","50","52, 53","  Finance, insurance, real estate, rental, and leasing",640,713,719,649,705,682,725,709,719,787,789,822,882
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","51","52","   Finance and insurance",322,408,428,355,358,341,343,336,321,375,376,379,386
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","52","521-522","    Federal Reserve banks, credit intermediation, and related services",106,123,127,109,138,145,133,133,137,136,140,145,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","53","523","    Securities, commodity contracts, and investments",55,"(D)","(D)","(D)","(D)","(D)",35,30,"(D)","(D)",37,40,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","54","524","    Insurance carriers and related activities",91,101,100,97,93,98,85,74,73,81,86,83,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","55","525","    Funds, trusts, and other financial vehicles",70,"(D)","(D)","(D)","(D)","(D)",89,100,"(D)","(D)",113,110,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","56","53","   Real estate and rental and leasing",318,306,291,294,348,342,383,373,398,412,413,442,496
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","57","531","    Real estate",272,260,241,242,289,272,312,300,326,339,329,340,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","58","532-533","    Rental and leasing services and lessors of intangible assets",46,45,50,52,59,69,70,73,72,73,84,102,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","59","54, 55, 56","  Professional and business services",313,361,410,465,488,548,587,679,668,689,687,693,698
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","60","54","   Professional, scientific, and technical services","(D)",238,269,302,311,356,379,454,427,423,426,433,444
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","64","55","   Management of companies and enterprises","(D)",4,10,9,10,8,10,17,23,45,48,49,50
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","65","56","   Administrative and waste management services",103,118,130,153,167,183,199,208,218,222,214,211,204
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","66","561","    Administrative and support services",97,97,105,122,133,155,174,188,191,195,191,189,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","67","562","    Waste management and remediation services",6,21,25,31,34,28,25,20,27,26,23,22,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","68","61, 62","  Educational services, health care, and social assistance",701,771,856,928,1005,1065,1092,1200,1347,1394,1420,1473,1534
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","69","61","   Educational services",22,27,27,26,27,40,41,42,46,42,44,45,49
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","70","62","   Health care and social assistance",679,745,828,902,977,1025,1051,1158,1301,1352,1376,1428,1485
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","71","621","    Ambulatory health care services",377,416,458,498,555,588,594,675,761,786,813,823,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","72","622-623","    Hospitals and nursing and residential care facilities",282,309,345,381,395,410,429,453,509,532,528,565,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","73","624","    Social assistance",20,20,25,23,27,28,29,30,31,33,36,40,"(NA)"
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",180,193,207,214,232,248,256,269,280,288,286,309,316
"46340","Tyler, TX (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","75","71","   Arts, entertainment, and recreation",32,30,28,30,33,35,38,44,50,51,53,56,56
