"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","1","...","All industry total",3021,3219,3438,3650,3968,4426,4952,4946,4787,4871,4855,5030,5214
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","2","..."," Private industries",2142,2325,2483,2659,2908,3317,3769,3707,3548,3546,3482,3630,3815
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting","(D)",4,3,5,2,3,5,2,3,4,5,2,"(D)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","4","111-112","   Farms",14,1,"(L)",3,"(L)","(L)",2,"(L)","(L)","(L)",3,"(L)","(NA)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities","(D)",3,3,2,2,3,3,2,3,4,2,2,"(NA)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","6","21","  Mining","(D)",10,11,14,28,36,25,18,10,23,37,45,"(D)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","8","212","   Mining, except oil and gas","(D)",10,11,14,28,36,24,"(D)",10,23,37,45,"(NA)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","9","213","   Support activities for mining","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(L)","(L)","(L)","(L)","(NA)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","10","22","  Utilities",41,37,34,20,19,21,22,22,24,25,29,28,30
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","11","23","  Construction",138,167,180,220,257,301,332,262,198,179,167,181,175
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","12","31-33","  Manufacturing",209,239,244,246,272,336,417,430,492,596,614,658,692
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","13","...","   Durable goods manufacturing",132,156,169,177,199,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",556
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","14","321","    Wood products manufacturing",5,5,6,6,7,6,5,4,2,2,2,2,"(NA)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","15","327","    Nonmetallic mineral products manufacturing",2,2,6,"(D)",8,11,15,8,6,6,5,5,"(NA)"
"22380","Flagstaff, AZ (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","16","331","    Primary metals manufacturing","(D)","(D)","(D)","(D)","(L)","(D)",1,1,"(L)","(L)","(L)",1,"(NA)"
