"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","1","...","All industry total",10904,11046,11889,12646,13875,14430,15025,15764,15735,16180,16156,16234,16667
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","2","..."," Private industries",9842,9919,10672,11295,12409,12870,13338,13967,13832,14197,14205,14331,14745
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting",56,31,119,"(D)",86,62,80,109,97,97,105,128,174
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","4","111-112","   Farms",50,25,113,112,80,55,74,103,92,91,99,121,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities",6,6,6,"(D)",6,6,6,6,5,7,6,6,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","6","21","  Mining",44,37,45,"(D)",64,78,108,107,102,109,110,103,74
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",1,1,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)",62,"(D)","(D)",103,"(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","9","213","   Support activities for mining","(D)","(D)","(D)","(D)",1,"(D)","(D)",4,"(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","10","22","  Utilities",560,554,730,775,721,666,750,691,702,758,764,709,707
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","11","23","  Construction",601,609,634,720,820,859,898,839,736,742,777,801,815
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","12","31-33","  Manufacturing",3116,3159,3228,3293,3720,3756,3568,3807,3713,3681,3583,3586,3626
