"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","1","...","All industry total",7356,8168,8247,8499,8759,8751,8679,8728,8772,8997,9375,9756,10048
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","2","..."," Private industries",6149,6934,6951,7133,7318,7209,6970,6950,6991,7164,7484,7796,8045
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","3","11","  Agriculture, forestry, fishing, and hunting",26,24,25,27,"(D)","(D)","(D)",40,"(D)","(D)",38,39,"(D)"
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","4","111-112","   Farms",4,5,6,8,9,10,14,21,16,18,17,15,"(NA)"
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","5","113-115","   Forestry, fishing, and related activities",21,19,20,19,"(D)","(D)","(D)",18,"(D)","(D)",21,23,"(NA)"
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","6","21","  Mining",8,8,7,9,"(D)","(D)","(D)",8,"(D)","(D)",10,13,"(D)"
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(D)","(NA)"
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","8","212","   Mining, except oil and gas",8,8,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","9","213","   Support activities for mining","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(L)","(NA)"
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","10","22","  Utilities",137,119,122,122,136,153,161,150,167,162,149,132,150
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","11","23","  Construction",473,508,555,641,685,678,644,575,524,494,509,558,608
"12700","Barnstable Town, MA (Metropolitan Statistical Area)"," ","200","GDP by Metropolitan Area (millions of current dollars)","12","31-33","  Manufacturing",230,220,230,189,206,222,222,213,227,228,235,247,257
